NAME                         INSTALLED                FIXED-IN                  TYPE          VULNERABILITY        SEVERITY 
ncurses-libs                 5.9-14.20130511.el7_4    (won't fix)               rpm           CVE-2017-10684       Medium    
ncurses-libs                 5.9-14.20130511.el7_4    (won't fix)               rpm           CVE-2017-10685       Medium    
ncurses-libs                 5.9-14.20130511.el7_4    (won't fix)               rpm           CVE-2017-11112       Low       
ncurses-libs                 5.9-14.20130511.el7_4    (won't fix)               rpm           CVE-2017-11113       Low       
ncurses-libs                 5.9-14.20130511.el7_4    (won't fix)               rpm           CVE-2017-13728       Low       
ncurses-libs                 5.9-14.20130511.el7_4    (won't fix)               rpm           CVE-2017-13729       Low       
ncurses-libs                 5.9-14.20130511.el7_4    (won't fix)               rpm           CVE-2017-13730       Low       
ncurses-libs                 5.9-14.20130511.el7_4    (won't fix)               rpm           CVE-2017-13731       Low       
ncurses-libs                 5.9-14.20130511.el7_4    (won't fix)               rpm           CVE-2017-13732       Low       
ncurses-libs                 5.9-14.20130511.el7_4    (won't fix)               rpm           CVE-2017-13733       Low       
ncurses-libs                 5.9-14.20130511.el7_4    (won't fix)               rpm           CVE-2017-13734       Low       
ncurses-libs                 5.9-14.20130511.el7_4    (won't fix)               rpm           CVE-2017-16879       Low       
ncurses-libs                 5.9-14.20130511.el7_4    (won't fix)               rpm           CVE-2018-10754       Low       
ncurses-libs                 5.9-14.20130511.el7_4    (won't fix)               rpm           CVE-2018-19211       Low       
ncurses-libs                 5.9-14.20130511.el7_4    (won't fix)               rpm           CVE-2018-19217       Low       
ncurses-libs                 5.9-14.20130511.el7_4    (won't fix)               rpm           CVE-2019-17594       Medium    
ncurses-libs                 5.9-14.20130511.el7_4    (won't fix)               rpm           CVE-2019-17595       Medium    
ncurses-libs                 5.9-14.20130511.el7_4    (won't fix)               rpm           CVE-2021-39537       Medium    
netty-codec                  4.1.45.Final             4.1.68.Final              java-archive  GHSA-9vjp-v76f-g363  High      
netty-codec                  4.1.45.Final             4.1.68.Final              java-archive  GHSA-grg4-wf29-r9vv  High      
netty-codec                  4.1.49.Final             4.1.68.Final              java-archive  GHSA-9vjp-v76f-g363  High      
netty-codec                  4.1.49.Final             4.1.68.Final              java-archive  GHSA-grg4-wf29-r9vv  High      
netty-codec-http             4.1.45.Final             4.1.59.Final              java-archive  GHSA-5mcr-gq6c-3hq2  Medium    
netty-codec-http             4.1.45.Final             4.1.71.Final              java-archive  GHSA-wx5j-54mm-rqqq  Medium    
netty-codec-http             4.1.45.Final             4.1.77.Final              java-archive  GHSA-269q-hmxg-m83q  Medium    
netty-codec-http             4.1.49.Final             4.1.59.Final              java-archive  GHSA-5mcr-gq6c-3hq2  Medium    
netty-codec-http             4.1.49.Final             4.1.71.Final              java-archive  GHSA-wx5j-54mm-rqqq  Medium    
netty-codec-http             4.1.49.Final             4.1.77.Final              java-archive  GHSA-269q-hmxg-m83q  Medium    
netty-codec-http2            4.1.45.Final             4.1.60.Final              java-archive  GHSA-wm47-8v5p-wjpj  Medium    
netty-codec-http2            4.1.45.Final             4.1.61.Final              java-archive  GHSA-f256-j965-7f32  Medium    
netty-handler                4.1.45.Final             4.1.46                    java-archive  GHSA-mm9x-g8pc-w292  High      
nspr                         4.32.0-1.el7_9           (won't fix)               rpm           CVE-2016-1951        Medium    
nss                          3.67.0-4.el7_9                                     rpm           CVE-2015-2808        Medium    
nss                          3.67.0-4.el7_9           (won't fix)               rpm           CVE-2016-2183        Medium    
nss                          3.67.0-4.el7_9           (won't fix)               rpm           CVE-2016-9074        Medium    
nss                          3.67.0-4.el7_9           (won't fix)               rpm           CVE-2016-9574        Medium    
nss                          3.67.0-4.el7_9           (won't fix)               rpm           CVE-2018-18508       Medium    
nss                          3.67.0-4.el7_9           (won't fix)               rpm           CVE-2020-12413       Low       
nss-softokn                  3.67.0-3.el7_9           (won't fix)               rpm           CVE-2015-2613        Medium    
nss-softokn                  3.67.0-3.el7_9           (won't fix)               rpm           CVE-2016-1938        Low       
nss-softokn                  3.67.0-3.el7_9           (won't fix)               rpm           CVE-2017-7781        Medium    
nss-softokn-freebl           3.67.0-3.el7_9           (won't fix)               rpm           CVE-2015-2613        Medium    
nss-softokn-freebl           3.67.0-3.el7_9           (won't fix)               rpm           CVE-2016-1938        Low       
nss-softokn-freebl           3.67.0-3.el7_9           (won't fix)               rpm           CVE-2017-7781        Medium    
nss-sysinit                  3.67.0-4.el7_9                                     rpm           CVE-2015-2808        Medium    
nss-sysinit                  3.67.0-4.el7_9           (won't fix)               rpm           CVE-2016-2183        Medium    
nss-sysinit                  3.67.0-4.el7_9           (won't fix)               rpm           CVE-2016-9074        Medium    
nss-sysinit                  3.67.0-4.el7_9           (won't fix)               rpm           CVE-2016-9574        Medium    
nss-sysinit                  3.67.0-4.el7_9           (won't fix)               rpm           CVE-2018-18508       Medium    
nss-sysinit                  3.67.0-4.el7_9           (won't fix)               rpm           CVE-2020-12413       Low       
nss-tools                    3.67.0-4.el7_9                                     rpm           CVE-2015-2808        Medium    
nss-tools                    3.67.0-4.el7_9           (won't fix)               rpm           CVE-2016-2183        Medium    
nss-tools                    3.67.0-4.el7_9           (won't fix)               rpm           CVE-2016-9074        Medium    
nss-tools                    3.67.0-4.el7_9           (won't fix)               rpm           CVE-2016-9574        Medium    
nss-tools                    3.67.0-4.el7_9           (won't fix)               rpm           CVE-2018-18508       Medium    
nss-tools                    3.67.0-4.el7_9           (won't fix)               rpm           CVE-2020-12413       Low       
openldap                     2.4.44-24.el7_9          (won't fix)               rpm           CVE-2016-4984        Low       
openldap                     2.4.44-24.el7_9          (won't fix)               rpm           CVE-2019-13057       Medium    
openldap                     2.4.44-24.el7_9          (won't fix)               rpm           CVE-2019-13565       Medium    
openldap                     2.4.44-24.el7_9          (won't fix)               rpm           CVE-2020-15719       Low       
openldap                     2.4.44-24.el7_9          (won't fix)               rpm           CVE-2021-27212       Medium    
openldap                     2.4.44-24.el7_9          0:2.4.44-25.el7_9         rpm           CVE-2020-25709       Medium    
openldap                     2.4.44-24.el7_9          0:2.4.44-25.el7_9         rpm           CVE-2020-25710       Medium    
openssl-libs                 1:1.0.2k-22.el7_9                                  rpm           CVE-2015-2808        Medium    
openssl-libs                 1:1.0.2k-22.el7_9        (won't fix)               rpm           CVE-2019-1547        Medium    
openssl-libs                 1:1.0.2k-22.el7_9        (won't fix)               rpm           CVE-2019-1551        Low       
openssl-libs                 1:1.0.2k-22.el7_9        (won't fix)               rpm           CVE-2019-1563        Low       
openssl-libs                 1:1.0.2k-22.el7_9        (won't fix)               rpm           CVE-2020-1968        Low       
openssl-libs                 1:1.0.2k-22.el7_9        (won't fix)               rpm           CVE-2022-3358        Low       
openssl-libs                 1:1.0.2k-22.el7_9        1:1.0.2k-23.el7_9         rpm           CVE-2021-3712        Medium    
openssl-libs                 1:1.0.2k-22.el7_9        1:1.0.2k-25.el7_9         rpm           CVE-2022-0778        High      
p11-kit                      0.23.5-3.el7             (won't fix)               rpm           CVE-2020-29361       Medium    
p11-kit                      0.23.5-3.el7             (won't fix)               rpm           CVE-2020-29362       Medium    
p11-kit-trust                0.23.5-3.el7             (won't fix)               rpm           CVE-2020-29361       Medium    
p11-kit-trust                0.23.5-3.el7             (won't fix)               rpm           CVE-2020-29362       Medium    
pcre                         8.32-17.el7              (won't fix)               rpm           CVE-2015-8380        Unknown   
pcre                         8.32-17.el7              (won't fix)               rpm           CVE-2015-8382        Low       
pcre                         8.32-17.el7              (won't fix)               rpm           CVE-2015-8387        Unknown   
pcre                         8.32-17.el7              (won't fix)               rpm           CVE-2015-8390        Unknown   
pcre                         8.32-17.el7              (won't fix)               rpm           CVE-2015-8393        Unknown   
pcre                         8.32-17.el7              (won't fix)               rpm           CVE-2015-8394        Unknown   
pcre                         8.32-17.el7              (won't fix)               rpm           CVE-2017-11164       Low       
pcre                         8.32-17.el7              (won't fix)               rpm           CVE-2017-6004        Medium    
pcre                         8.32-17.el7              (won't fix)               rpm           CVE-2017-7186        Medium    
pcre                         8.32-17.el7              (won't fix)               rpm           CVE-2017-7244        Low       
pcre                         8.32-17.el7              (won't fix)               rpm           CVE-2017-7245        Low       
pcre                         8.32-17.el7              (won't fix)               rpm           CVE-2017-7246        Low       
pcre                         8.32-17.el7              (won't fix)               rpm           CVE-2020-14155       Low       
procps-ng                    3.3.10-28.el7            (won't fix)               rpm           CVE-2018-1121        Low       
procps-ng                    3.3.10-28.el7            (won't fix)               rpm           CVE-2018-1123        Low       
procps-ng                    3.3.10-28.el7            (won't fix)               rpm           CVE-2018-1125        Low       
protobuf-java                3.11.0                                             java-archive  CVE-2021-22569       Medium    
protobuf-java                3.11.0                                             java-archive  CVE-2021-22570       Medium    
protobuf-java                3.11.0                                             java-archive  CVE-2022-3171        High      
protobuf-java                3.11.0                   3.16.1                    java-archive  GHSA-wrvw-hg22-4m67  High      
protobuf-java                3.11.0                   3.16.3                    java-archive  GHSA-4gg5-vx3j-xwc7  High      
protobuf-java                3.11.0                   3.16.3                    java-archive  GHSA-g5ww-5jh7-63cx  High      
protobuf-java                3.11.0                   3.16.3                    java-archive  GHSA-h4h5-3hr4-j3g2  Medium    
python                       2.7.5-90.el7             (won't fix)               rpm           CVE-2013-1664        Medium    
python                       2.7.5-90.el7             (won't fix)               rpm           CVE-2013-1665        Medium    
python                       2.7.5-90.el7             (won't fix)               rpm           CVE-2013-7040        Medium    
python                       2.7.5-90.el7             (won't fix)               rpm           CVE-2017-1000158     Medium    
python                       2.7.5-90.el7             (won't fix)               rpm           CVE-2018-1000030     Low       
python                       2.7.5-90.el7             (won't fix)               rpm           CVE-2019-18348       Medium    
python                       2.7.5-90.el7             (won't fix)               rpm           CVE-2019-9674        Low       
python                       2.7.5-90.el7             (won't fix)               rpm           CVE-2020-8492        Medium    
python                       2.7.5-90.el7             0:2.7.5-92.el7_9          rpm           CVE-2020-26116       Medium    
python                       2.7.5-90.el7             0:2.7.5-92.el7_9          rpm           CVE-2020-26137       Medium    
python                       2.7.5-90.el7             0:2.7.5-92.el7_9          rpm           CVE-2021-3177        Medium    
python-ipaddress             1.0.16-2.el7             (won't fix)               rpm           CVE-2020-14422       Medium    
python-libs                  2.7.5-90.el7             (won't fix)               rpm           CVE-2013-1664        Medium    
python-libs                  2.7.5-90.el7             (won't fix)               rpm           CVE-2013-1665        Medium    
python-libs                  2.7.5-90.el7             (won't fix)               rpm           CVE-2013-7040        Medium    
python-libs                  2.7.5-90.el7             (won't fix)               rpm           CVE-2017-1000158     Medium    
python-libs                  2.7.5-90.el7             (won't fix)               rpm           CVE-2018-1000030     Low       
python-libs                  2.7.5-90.el7             (won't fix)               rpm           CVE-2019-18348       Medium    
python-libs                  2.7.5-90.el7             (won't fix)               rpm           CVE-2019-9674        Low       
python-libs                  2.7.5-90.el7             (won't fix)               rpm           CVE-2020-8492        Medium    
python-libs                  2.7.5-90.el7             0:2.7.5-92.el7_9          rpm           CVE-2020-26116       Medium    
python-libs                  2.7.5-90.el7             0:2.7.5-92.el7_9          rpm           CVE-2020-26137       Medium    
python-libs                  2.7.5-90.el7             0:2.7.5-92.el7_9          rpm           CVE-2021-3177        Medium    
python-setuptools            0.9.8-7.el7              (won't fix)               rpm           CVE-2022-40897       Medium    
readline                     6.2-11.el7               (won't fix)               rpm           CVE-2016-7091        Low       
rpm                          4.11.3-48.el7_9          (won't fix)               rpm           CVE-2017-7500        Medium    
rpm                          4.11.3-48.el7_9          (won't fix)               rpm           CVE-2017-7501        Medium    
rpm                          4.11.3-48.el7_9          (won't fix)               rpm           CVE-2021-35937       Medium    
rpm                          4.11.3-48.el7_9          (won't fix)               rpm           CVE-2021-35938       Medium    
rpm                          4.11.3-48.el7_9          (won't fix)               rpm           CVE-2021-35939       Medium    
rpm-build-libs               4.11.3-48.el7_9          (won't fix)               rpm           CVE-2017-7500        Medium    
rpm-build-libs               4.11.3-48.el7_9          (won't fix)               rpm           CVE-2017-7501        Medium    
rpm-build-libs               4.11.3-48.el7_9          (won't fix)               rpm           CVE-2021-35937       Medium    
rpm-build-libs               4.11.3-48.el7_9          (won't fix)               rpm           CVE-2021-35938       Medium    
rpm-build-libs               4.11.3-48.el7_9          (won't fix)               rpm           CVE-2021-35939       Medium    
rpm-libs                     4.11.3-48.el7_9          (won't fix)               rpm           CVE-2017-7500        Medium    
rpm-libs                     4.11.3-48.el7_9          (won't fix)               rpm           CVE-2017-7501        Medium    
rpm-libs                     4.11.3-48.el7_9          (won't fix)               rpm           CVE-2021-35937       Medium    
rpm-libs                     4.11.3-48.el7_9          (won't fix)               rpm           CVE-2021-35938       Medium    
rpm-libs                     4.11.3-48.el7_9          (won't fix)               rpm           CVE-2021-35939       Medium    
rpm-python                   4.11.3-48.el7_9          (won't fix)               rpm           CVE-2017-7500        Medium    
rpm-python                   4.11.3-48.el7_9          (won't fix)               rpm           CVE-2017-7501        Medium    
rpm-python                   4.11.3-48.el7_9          (won't fix)               rpm           CVE-2021-35937       Medium    
rpm-python                   4.11.3-48.el7_9          (won't fix)               rpm           CVE-2021-35938       Medium    
rpm-python                   4.11.3-48.el7_9          (won't fix)               rpm           CVE-2021-35939       Medium    
rsync                        3.1.2-10.el7             (won't fix)               rpm           CVE-2014-9512        Medium    
rsync                        3.1.2-10.el7             (won't fix)               rpm           CVE-2017-15994       Medium    
rsync                        3.1.2-10.el7             (won't fix)               rpm           CVE-2017-16548       Medium    
rsync                        3.1.2-10.el7             (won't fix)               rpm           CVE-2017-17433       Medium    
rsync                        3.1.2-10.el7             (won't fix)               rpm           CVE-2017-17434       Medium    
rsync                        3.1.2-10.el7             (won't fix)               rpm           CVE-2018-5764        Medium    
rsync                        3.1.2-10.el7             0:3.1.2-11.el7_9          rpm           CVE-2022-29154       High      
setuptools                   0.9.8                                              python        CVE-2022-40897       Medium    
setuptools                   0.9.8                    65.5.1                    python        GHSA-r9hx-vwmv-q579  High      
snakeyaml                    1.26                                               java-archive  GHSA-mjmj-j48q-9wg2  High      
snakeyaml                    1.26                     1.31                      java-archive  GHSA-3mc7-4q67-w48m  High      
snakeyaml                    1.26                     1.31                      java-archive  GHSA-98wm-3w3q-mw94  Medium    
snakeyaml                    1.26                     1.31                      java-archive  GHSA-c4r9-r8fh-9vj2  Medium    
snakeyaml                    1.26                     1.31                      java-archive  GHSA-hhhw-99gj-p3c3  Medium    
snakeyaml                    1.26                     1.32                      java-archive  GHSA-9w3m-gqgf-c4p9  Medium    
snakeyaml                    1.26                     1.32                      java-archive  GHSA-w37g-rhq8-7m4j  Medium    
spring-core                  5.2.5.RELEASE                                      java-archive  CVE-2016-1000027     Critical  
spring-core                  5.2.5.RELEASE                                      java-archive  CVE-2020-5421        Medium    
spring-core                  5.2.5.RELEASE                                      java-archive  CVE-2021-22060       Medium    
spring-core                  5.2.5.RELEASE                                      java-archive  CVE-2021-22096       Medium    
spring-core                  5.2.5.RELEASE                                      java-archive  CVE-2021-22118       High      
spring-core                  5.2.5.RELEASE                                      java-archive  CVE-2022-22950       Medium    
spring-core                  5.2.5.RELEASE                                      java-archive  CVE-2022-22965       Critical  
spring-core                  5.2.5.RELEASE                                      java-archive  CVE-2022-22968       Medium    
spring-core                  5.2.5.RELEASE                                      java-archive  CVE-2022-22970       Medium    
spring-core                  5.2.5.RELEASE                                      java-archive  CVE-2022-22971       Medium    
sqlite                       3.7.17-8.el7_7.1         (won't fix)               rpm           CVE-2015-7036        Medium    
sqlite                       3.7.17-8.el7_7.1         (won't fix)               rpm           CVE-2016-6153        Low       
sqlite                       3.7.17-8.el7_7.1         (won't fix)               rpm           CVE-2017-10989       Low       
sqlite                       3.7.17-8.el7_7.1         (won't fix)               rpm           CVE-2017-13685       Low       
sqlite                       3.7.17-8.el7_7.1         (won't fix)               rpm           CVE-2017-15286       Low       
sqlite                       3.7.17-8.el7_7.1         (won't fix)               rpm           CVE-2017-7000        Medium    
sqlite                       3.7.17-8.el7_7.1         (won't fix)               rpm           CVE-2018-8740        Low       
sqlite                       3.7.17-8.el7_7.1         (won't fix)               rpm           CVE-2019-13751       Medium    
sqlite                       3.7.17-8.el7_7.1         (won't fix)               rpm           CVE-2019-13752       Medium    
sqlite                       3.7.17-8.el7_7.1         (won't fix)               rpm           CVE-2019-13753       Medium    
sqlite                       3.7.17-8.el7_7.1         (won't fix)               rpm           CVE-2019-19244       Low       
sqlite                       3.7.17-8.el7_7.1         (won't fix)               rpm           CVE-2019-19603       Medium    
sqlite                       3.7.17-8.el7_7.1         (won't fix)               rpm           CVE-2019-19645       Medium    
sqlite                       3.7.17-8.el7_7.1         (won't fix)               rpm           CVE-2019-19880       Medium    
sqlite                       3.7.17-8.el7_7.1         (won't fix)               rpm           CVE-2019-19924       Medium    
sqlite                       3.7.17-8.el7_7.1         (won't fix)               rpm           CVE-2019-20218       Medium    
sqlite                       3.7.17-8.el7_7.1         (won't fix)               rpm           CVE-2019-5827        High      
sqlite                       3.7.17-8.el7_7.1         (won't fix)               rpm           CVE-2019-8457        Medium    
sqlite                       3.7.17-8.el7_7.1         (won't fix)               rpm           CVE-2020-13435       Medium    
sqlite                       3.7.17-8.el7_7.1         (won't fix)               rpm           CVE-2020-13631       Medium    
systemd                      219-78.el7_9.3           (won't fix)               rpm           CVE-2013-4392        Medium    
systemd                      219-78.el7_9.3           (won't fix)               rpm           CVE-2016-6349        Low       
systemd                      219-78.el7_9.3           (won't fix)               rpm           CVE-2017-18078       Medium    
systemd                      219-78.el7_9.3           (won't fix)               rpm           CVE-2018-6954        Medium    
systemd                      219-78.el7_9.3           (won't fix)               rpm           CVE-2019-3842        Medium    
systemd                      219-78.el7_9.3           (won't fix)               rpm           CVE-2020-13776       Medium    
systemd                      219-78.el7_9.3           (won't fix)               rpm           CVE-2021-3997        Medium    
systemd                      219-78.el7_9.3           (won't fix)               rpm           CVE-2022-4415        Medium    
systemd                      219-78.el7_9.3           (won't fix)               rpm           CVE-2022-45873       Medium    
systemd                      219-78.el7_9.3           0:219-78.el7_9.7          rpm           CVE-2022-2526        High      
systemd-libs                 219-78.el7_9.3           (won't fix)               rpm           CVE-2013-4392        Medium    
systemd-libs                 219-78.el7_9.3           (won't fix)               rpm           CVE-2016-6349        Low       
systemd-libs                 219-78.el7_9.3           (won't fix)               rpm           CVE-2017-18078       Medium    
systemd-libs                 219-78.el7_9.3           (won't fix)               rpm           CVE-2018-6954        Medium    
systemd-libs                 219-78.el7_9.3           (won't fix)               rpm           CVE-2019-3842        Medium    
systemd-libs                 219-78.el7_9.3           (won't fix)               rpm           CVE-2020-13776       Medium    
systemd-libs                 219-78.el7_9.3           (won't fix)               rpm           CVE-2021-3997        Medium    
systemd-libs                 219-78.el7_9.3           (won't fix)               rpm           CVE-2022-4415        Medium    
systemd-libs                 219-78.el7_9.3           (won't fix)               rpm           CVE-2022-45873       Medium    
systemd-libs                 219-78.el7_9.3           0:219-78.el7_9.7          rpm           CVE-2022-2526        High      
tar                          2:1.26-35.el7            (won't fix)               rpm           CVE-2005-2541        Medium    
tar                          2:1.26-35.el7            (won't fix)               rpm           CVE-2016-6321        Medium    
tar                          2:1.26-35.el7            (won't fix)               rpm           CVE-2018-20482       Low       
tar                          2:1.26-35.el7            (won't fix)               rpm           CVE-2019-9923        Low       
tar                          2:1.26-35.el7            (won't fix)               rpm           CVE-2021-20193       Medium    
unzip                        6.0-22.el7_9             (won't fix)               rpm           CVE-2014-9913        Low       
unzip                        6.0-22.el7_9             (won't fix)               rpm           CVE-2015-7696        Medium    
unzip                        6.0-22.el7_9             (won't fix)               rpm           CVE-2015-7697        Medium    
unzip                        6.0-22.el7_9             (won't fix)               rpm           CVE-2016-9844        Low       
unzip                        6.0-22.el7_9             (won't fix)               rpm           CVE-2018-1000035     Low       
unzip                        6.0-22.el7_9             (won't fix)               rpm           CVE-2021-4217        Low       
unzip                        6.0-22.el7_9             (won't fix)               rpm           CVE-2022-0529        Low       
unzip                        6.0-22.el7_9             (won't fix)               rpm           CVE-2022-0530        Low       
util-linux                   2.23.2-65.el7_9.1        (won't fix)               rpm           CVE-2014-9114        Medium    
util-linux                   2.23.2-65.el7_9.1        (won't fix)               rpm           CVE-2015-5218        Low       
util-linux                   2.23.2-65.el7_9.1        (won't fix)               rpm           CVE-2016-2779        Medium    
velocity                     1.7                                                java-archive  GHSA-59j4-wjwp-mw9m  High      
vim-minimal                  2:7.4.629-8.el7_9                                  rpm           CVE-2023-0288        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2017-1000382     Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2017-11109       Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2017-17087       Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2017-5953        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2017-6350        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2019-20807       Medium    
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2021-3903        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2021-3927        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2021-3974        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2021-4166        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2021-46059       Unknown   
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-0351        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-1619        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-1720        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2124        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2125        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2126        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2129        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2175        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2182        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2183        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2206        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2207        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2208        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2210        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2284        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2285        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2286        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2287        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2343        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2344        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2345        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2817        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2819        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2845        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2849        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2862        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2889        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2923        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2946        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-2980        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-3037        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-3153        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-3234        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-3235        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-3256        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-3296        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-3352        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-3705        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2022-4292        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2023-0049        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2023-0051        Low       
vim-minimal                  2:7.4.629-8.el7_9        (won't fix)               rpm           CVE-2023-0054        Low       
wget                         1.14-18.el7_6.1          (won't fix)               rpm           CVE-2017-6508        Low       
wget                         1.14-18.el7_6.1          (won't fix)               rpm           CVE-2021-31879       Medium    
woodstox-core                6.2.1                    6.4.0                     java-archive  GHSA-3f7h-mf4q-vrm4  Low       
xmlsec                       2.2.0                    2.2.3                     java-archive  GHSA-j8wc-gxx9-82hx  High      
xz                           5.2.2-1.el7              0:5.2.2-2.el7_9           rpm           CVE-2022-1271        High      
xz-libs                      5.2.2-1.el7              0:5.2.2-2.el7_9           rpm           CVE-2022-1271        High      
zlib                         1.2.7-19.el7_9                                     rpm           CVE-2022-37434       Medium    
zlib                         1.2.7-19.el7_9           0:1.2.7-20.el7_9          rpm           CVE-2018-25032       High      
